year,variable_name,age_group_label,age_min,age_max,metric,value,unit,scale,notes
2006,praemienverbilligung,0 – 5,0,5,beneficiaries_count,166163.0,Anzahl,count,
2006,praemienverbilligung,0 – 5,0,5,beneficiary_rate,0.07627764819727534,Anteil,rate,
2006,praemienverbilligung,6 – 10,6,10,beneficiaries_count,180992.0,Anzahl,count,
2006,praemienverbilligung,6 – 10,6,10,beneficiary_rate,0.08308494732594655,Anteil,rate,
2006,praemienverbilligung,11 – 15,11,15,beneficiaries_count,178976.0,Anzahl,count,
2006,praemienverbilligung,11 – 15,11,15,beneficiary_rate,0.08215949617998923,Anteil,rate,
2006,praemienverbilligung,16 – 18,16,18,beneficiaries_count,95905.0,Anzahl,count,
2006,praemienverbilligung,16 – 18,16,18,beneficiary_rate,0.044025492139403426,Anteil,rate,
2006,praemienverbilligung,19 – 20,19,20,beneficiaries_count,83165.0,Anzahl,count,
2006,praemienverbilligung,19 – 20,19,20,beneficiary_rate,0.03817715503647866,Anteil,rate,
2006,praemienverbilligung,20 – 25,20,25,beneficiaries_count,182616.0,Anzahl,count,
2006,praemienverbilligung,20 – 25,20,25,beneficiary_rate,0.08383044963796774,Anteil,rate,
2006,praemienverbilligung,26 – 30,26,30,beneficiaries_count,147357.0,Anzahl,count,
2006,praemienverbilligung,26 – 30,26,30,beneficiary_rate,0.06764469469981826,Anteil,rate,
2006,praemienverbilligung,31 – 35,31,35,beneficiaries_count,143109.0,Anzahl,count,
2006,praemienverbilligung,31 – 35,31,35,beneficiary_rate,0.06569463692797961,Anteil,rate,
2006,praemienverbilligung,36 – 40,36,40,beneficiaries_count,175868.0,Anzahl,count,
2006,praemienverbilligung,36 – 40,36,40,beneficiary_rate,0.08073275899663836,Anteil,rate,
2006,praemienverbilligung,41 – 45,41,45,beneficiaries_count,170956.0,Anzahl,count,
2006,praemienverbilligung,41 – 45,41,45,beneficiary_rate,0.07847788993466297,Anteil,rate,
2006,praemienverbilligung,46 – 50,46,50,beneficiaries_count,122460.0,Anzahl,count,
2006,praemienverbilligung,46 – 50,46,50,beneficiary_rate,0.05621564847913397,Anteil,rate,
2006,praemienverbilligung,51 – 55,51,55,beneficiaries_count,84293.0,Anzahl,count,
2006,praemienverbilligung,51 – 55,51,55,beneficiary_rate,0.03869496698719287,Anteil,rate,
2006,praemienverbilligung,56 – 60,56,60,beneficiaries_count,68908.0,Anzahl,count,
2006,praemienverbilligung,56 – 60,56,60,beneficiary_rate,0.03163243430834692,Anteil,rate,
2006,praemienverbilligung,61 – 65,61,65,beneficiaries_count,61483.0,Anzahl,count,
2006,praemienverbilligung,61 – 65,61,65,beneficiary_rate,0.028223964685959446,Anteil,rate,
2006,praemienverbilligung,66 – 70,66,70,beneficiaries_count,59359.0,Anzahl,count,
2006,praemienverbilligung,66 – 70,66,70,beneficiary_rate,0.027248935800040123,Anteil,rate,
2006,praemienverbilligung,71 – 75,71,75,beneficiaries_count,62062.0,Anzahl,count,
2006,praemienverbilligung,71 – 75,71,75,beneficiary_rate,0.0284897564585335,Anteil,rate,
2006,praemienverbilligung,76 – 80,76,80,beneficiaries_count,57552.0,Anzahl,count,
2006,praemienverbilligung,76 – 80,76,80,beneficiary_rate,0.02641942676197222,Anteil,rate,
2006,praemienverbilligung,81 – 85,81,85,beneficiaries_count,48315.0,Anzahl,count,
2006,praemienverbilligung,81 – 85,81,85,beneficiary_rate,0.022179152835777868,Anteil,rate,
2006,praemienverbilligung,86 – 90,86,90,beneficiaries_count,30198.0,Anzahl,count,
2006,praemienverbilligung,86 – 90,86,90,beneficiary_rate,0.013862486957152437,Anteil,rate,
2006,praemienverbilligung,91 – 95,91,95,beneficiaries_count,14900.0,Anzahl,count,
2006,praemienverbilligung,91 – 95,91,95,beneficiary_rate,0.006839891902164757,Anteil,rate,
2006,okp_kostenbeteiligung,0 - 18,0,18,total_mio_chf,89.96648834224086,CHF,mio_chf,
2006,okp_kostenbeteiligung,19 - 25,19,25,total_mio_chf,303.6670442644669,CHF,mio_chf,
2006,okp_kostenbeteiligung,26 - 30,26,30,total_mio_chf,337.34594806020584,CHF,mio_chf,
2006,okp_kostenbeteiligung,31 - 35,31,35,total_mio_chf,373.17245448929657,CHF,mio_chf,
2006,okp_kostenbeteiligung,36 - 40,36,40,total_mio_chf,386.41829027473864,CHF,mio_chf,
2006,okp_kostenbeteiligung,41 - 45,41,45,total_mio_chf,404.70417230162195,CHF,mio_chf,
2006,okp_kostenbeteiligung,46 - 50,46,50,total_mio_chf,442.5102612536481,CHF,mio_chf,
2006,okp_kostenbeteiligung,51 - 55,51,55,total_mio_chf,494.6901727986568,CHF,mio_chf,
2006,okp_kostenbeteiligung,56 - 60,56,60,total_mio_chf,546.0218647716218,CHF,mio_chf,
2006,okp_kostenbeteiligung,61 - 65,61,65,total_mio_chf,604.7913945355342,CHF,mio_chf,
2006,okp_kostenbeteiligung,66 - 70,66,70,total_mio_chf,653.9627986591975,CHF,mio_chf,
2006,okp_kostenbeteiligung,71 - 75,71,75,total_mio_chf,707.8753295734919,CHF,mio_chf,
2006,okp_kostenbeteiligung,76 - 80,76,80,total_mio_chf,766.9166773331972,CHF,mio_chf,
2006,okp_kostenbeteiligung,81 - 85,81,85,total_mio_chf,838.7514898107852,CHF,mio_chf,
2006,okp_kostenbeteiligung,86 - 90,86,90,total_mio_chf,926.0252307488727,CHF,mio_chf,
2006,okp_kostenbeteiligung,> 90,90,100,total_mio_chf,1051.7223980835897,CHF,mio_chf,
2006,okp_nettoleistungen,0 - 18,0,18,total_mio_chf,62.87518189376549,CHF,mio_chf,
2006,okp_nettoleistungen,19 - 25,19,25,total_mio_chf,72.05229245433729,CHF,mio_chf,
2006,okp_nettoleistungen,26 - 30,26,30,total_mio_chf,97.23243015988554,CHF,mio_chf,
2006,okp_nettoleistungen,31 - 35,31,35,total_mio_chf,115.19997175044296,CHF,mio_chf,
2006,okp_nettoleistungen,36 - 40,36,40,total_mio_chf,116.2558292295885,CHF,mio_chf,
2006,okp_nettoleistungen,41 - 45,41,45,total_mio_chf,124.92948857903832,CHF,mio_chf,
2006,okp_nettoleistungen,46 - 50,46,50,total_mio_chf,151.1064716022468,CHF,mio_chf,
2006,okp_nettoleistungen,51 - 55,51,55,total_mio_chf,188.27524432333874,CHF,mio_chf,
2006,okp_nettoleistungen,56 - 60,56,60,total_mio_chf,236.19883230619527,CHF,mio_chf,
2006,okp_nettoleistungen,61 - 65,61,65,total_mio_chf,294.7487608582422,CHF,mio_chf,
2006,okp_nettoleistungen,66 - 70,66,70,total_mio_chf,365.5025986573345,CHF,mio_chf,
2006,okp_nettoleistungen,71 - 75,71,75,total_mio_chf,460.945508753378,CHF,mio_chf,
2006,okp_nettoleistungen,76 - 80,76,80,total_mio_chf,569.2711076409332,CHF,mio_chf,
2006,okp_nettoleistungen,81 - 85,81,85,total_mio_chf,712.1087408924144,CHF,mio_chf,
2006,okp_nettoleistungen,86 - 90,86,90,total_mio_chf,932.0847623038496,CHF,mio_chf,
2006,okp_nettoleistungen,> 90,90,100,total_mio_chf,1305.0233170780396,CHF,mio_chf,
2006,okp_bruttoleistungen,0 - 18,0,18,total_mio_chf,70.3723892556189,CHF,mio_chf,
2006,okp_bruttoleistungen,19 - 25,19,25,total_mio_chf,97.3578794763762,CHF,mio_chf,
2006,okp_bruttoleistungen,26 - 30,26,30,total_mio_chf,125.34459249823603,CHF,mio_chf,
2006,okp_bruttoleistungen,31 - 35,31,35,total_mio_chf,146.29767629121767,CHF,mio_chf,
2006,okp_bruttoleistungen,36 - 40,36,40,total_mio_chf,148.45735341915005,CHF,mio_chf,
2006,okp_bruttoleistungen,41 - 45,41,45,total_mio_chf,158.65483627084015,CHF,mio_chf,
2006,okp_bruttoleistungen,46 - 50,46,50,total_mio_chf,187.9823267067175,CHF,mio_chf,
2006,okp_bruttoleistungen,51 - 55,51,55,total_mio_chf,229.49942538989347,CHF,mio_chf,
2006,okp_bruttoleistungen,56 - 60,56,60,total_mio_chf,281.7006543704971,CHF,mio_chf,
2006,okp_bruttoleistungen,61 - 65,61,65,total_mio_chf,345.14804373620336,CHF,mio_chf,
2006,okp_bruttoleistungen,66 - 70,66,70,total_mio_chf,419.99949854560094,CHF,mio_chf,
2006,okp_bruttoleistungen,71 - 75,71,75,total_mio_chf,519.935119551169,CHF,mio_chf,
2006,okp_bruttoleistungen,76 - 80,76,80,total_mio_chf,633.180830752033,CHF,mio_chf,
2006,okp_bruttoleistungen,81 - 85,81,85,total_mio_chf,782.0046983766465,CHF,mio_chf,
2006,okp_bruttoleistungen,86 - 90,86,90,total_mio_chf,1009.2535315329224,CHF,mio_chf,
2006,okp_bruttoleistungen,> 90,90,100,total_mio_chf,1392.666850251672,CHF,mio_chf,
2006,okp_premium,0 – 18,0,18,total_mio_chf,1248.86201205,CHF,mio_chf,312d_per_capita_x_pop
2006,okp_premium,19 – 25,19,25,total_mio_chf,1487.4588609300001,CHF,mio_chf,312d_per_capita_x_pop
2006,okp_premium,> 25,26,100,total_mio_chf,16728.35432093,CHF,mio_chf,312d_per_capita_x_pop
2007,praemienverbilligung,0 – 5,0,5,beneficiaries_count,175623.0,Anzahl,count,
2007,praemienverbilligung,0 – 5,0,5,beneficiary_rate,0.07730055679042233,Anteil,rate,
2007,praemienverbilligung,6 – 10,6,10,beneficiaries_count,188255.0,Anzahl,count,
2007,praemienverbilligung,6 – 10,6,10,beneficiary_rate,0.0828605383041,Anteil,rate,
2007,praemienverbilligung,11 – 15,11,15,beneficiaries_count,193434.0,Anzahl,count,
2007,praemienverbilligung,11 – 15,11,15,beneficiary_rate,0.08514007790664407,Anteil,rate,
2007,praemienverbilligung,16 – 18,16,18,beneficiaries_count,108966.0,Anzahl,count,
2007,praemienverbilligung,16 – 18,16,18,beneficiary_rate,0.047961442813442196,Anteil,rate,
2007,praemienverbilligung,19 – 20,19,20,beneficiaries_count,87595.0,Anzahl,count,
2007,praemienverbilligung,19 – 20,19,20,beneficiary_rate,0.03855498580514536,Anteil,rate,
2007,praemienverbilligung,20 – 25,20,25,beneficiaries_count,195059.0,Anzahl,count,
2007,praemienverbilligung,20 – 25,20,25,beneficiary_rate,0.08585532252030194,Anteil,rate,
2007,praemienverbilligung,26 – 30,26,30,beneficiaries_count,152828.0,Anzahl,count,
2007,praemienverbilligung,26 – 30,26,30,beneficiary_rate,0.06726732542529545,Anteil,rate,
2007,praemienverbilligung,31 – 35,31,35,beneficiaries_count,140837.0,Anzahl,count,
2007,praemienverbilligung,31 – 35,31,35,beneficiary_rate,0.061989480402297584,Anteil,rate,
2007,praemienverbilligung,36 – 40,36,40,beneficiaries_count,171526.0,Anzahl,count,
2007,praemienverbilligung,36 – 40,36,40,beneficiary_rate,0.07549726006294152,Anteil,rate,
2007,praemienverbilligung,41 – 45,41,45,beneficiaries_count,175271.0,Anzahl,count,
2007,praemienverbilligung,41 – 45,41,45,beneficiary_rate,0.07714562380334074,Anteil,rate,
2007,praemienverbilligung,46 – 50,46,50,beneficiaries_count,130820.0,Anzahl,count,
2007,praemienverbilligung,46 – 50,46,50,beneficiary_rate,0.05758049252844473,Anteil,rate,
2007,praemienverbilligung,51 – 55,51,55,beneficiaries_count,90457.0,Anzahl,count,
2007,praemienverbilligung,51 – 55,51,55,beneficiary_rate,0.03981469662624618,Anteil,rate,
2007,praemienverbilligung,56 – 60,56,60,beneficiaries_count,71153.0,Anzahl,count,
2007,praemienverbilligung,56 – 60,56,60,beneficiary_rate,0.03131803076652215,Anteil,rate,
2007,praemienverbilligung,61 – 65,61,65,beneficiaries_count,64121.0,Anzahl,count,
2007,praemienverbilligung,61 – 65,61,65,beneficiary_rate,0.028222892229142368,Anteil,rate,
2007,praemienverbilligung,66 – 70,66,70,beneficiaries_count,60339.0,Anzahl,count,
2007,praemienverbilligung,66 – 70,66,70,beneficiary_rate,0.026558242919078323,Anteil,rate,
2007,praemienverbilligung,71 – 75,71,75,beneficiaries_count,63802.0,Anzahl,count,
2007,praemienverbilligung,71 – 75,71,75,beneficiary_rate,0.028082484209599683,Anteil,rate,
2007,praemienverbilligung,76 – 80,76,80,beneficiaries_count,60278.0,Anzahl,count,
2007,praemienverbilligung,76 – 80,76,80,beneficiary_rate,0.026531393736657936,Anteil,rate,
2007,praemienverbilligung,81 – 85,81,85,beneficiaries_count,52098.0,Anzahl,count,
2007,praemienverbilligung,81 – 85,81,85,beneficiary_rate,0.022930962389137086,Anteil,rate,
2007,praemienverbilligung,86 – 90,86,90,beneficiaries_count,34756.0,Anzahl,count,
2007,praemienverbilligung,86 – 90,86,90,beneficiary_rate,0.015297871872180286,Anteil,rate,
2007,praemienverbilligung,91 – 95,91,95,beneficiaries_count,16600.0,Anzahl,count,
2007,praemienverbilligung,91 – 95,91,95,beneficiary_rate,0.007306498822597329,Anteil,rate,
2007,okp_kostenbeteiligung,0 - 18,0,18,total_mio_chf,93.36621471251618,CHF,mio_chf,
2007,okp_kostenbeteiligung,19 - 25,19,25,total_mio_chf,308.22655697853213,CHF,mio_chf,
2007,okp_kostenbeteiligung,26 - 30,26,30,total_mio_chf,340.01842879015464,CHF,mio_chf,
2007,okp_kostenbeteiligung,31 - 35,31,35,total_mio_chf,383.6775232133099,CHF,mio_chf,
2007,okp_kostenbeteiligung,36 - 40,36,40,total_mio_chf,401.59330627953256,CHF,mio_chf,
2007,okp_kostenbeteiligung,41 - 45,41,45,total_mio_chf,417.7319944587596,CHF,mio_chf,
2007,okp_kostenbeteiligung,46 - 50,46,50,total_mio_chf,453.47351387203264,CHF,mio_chf,
2007,okp_kostenbeteiligung,51 - 55,51,55,total_mio_chf,507.72328991584936,CHF,mio_chf,
2007,okp_kostenbeteiligung,56 - 60,56,60,total_mio_chf,557.6637885428861,CHF,mio_chf,
2007,okp_kostenbeteiligung,61 - 65,61,65,total_mio_chf,619.9496577292748,CHF,mio_chf,
2007,okp_kostenbeteiligung,66 - 70,66,70,total_mio_chf,671.3426092223815,CHF,mio_chf,
2007,okp_kostenbeteiligung,71 - 75,71,75,total_mio_chf,723.2520755217581,CHF,mio_chf,
2007,okp_kostenbeteiligung,76 - 80,76,80,total_mio_chf,781.3293499588563,CHF,mio_chf,
2007,okp_kostenbeteiligung,81 - 85,81,85,total_mio_chf,849.5141811787398,CHF,mio_chf,
2007,okp_kostenbeteiligung,86 - 90,86,90,total_mio_chf,935.7538744092972,CHF,mio_chf,
2007,okp_kostenbeteiligung,> 90,90,100,total_mio_chf,1061.124661418652,CHF,mio_chf,
2007,okp_nettoleistungen,0 - 18,0,18,total_mio_chf,66.80299978713028,CHF,mio_chf,
2007,okp_nettoleistungen,19 - 25,19,25,total_mio_chf,72.73930527270434,CHF,mio_chf,
2007,okp_nettoleistungen,26 - 30,26,30,total_mio_chf,97.79019576241828,CHF,mio_chf,
2007,okp_nettoleistungen,31 - 35,31,35,total_mio_chf,117.32784913018583,CHF,mio_chf,
2007,okp_nettoleistungen,36 - 40,36,40,total_mio_chf,119.3321382056994,CHF,mio_chf,
2007,okp_nettoleistungen,41 - 45,41,45,total_mio_chf,128.25043035623514,CHF,mio_chf,
2007,okp_nettoleistungen,46 - 50,46,50,total_mio_chf,153.49878257628504,CHF,mio_chf,
2007,okp_nettoleistungen,51 - 55,51,55,total_mio_chf,194.7864798445276,CHF,mio_chf,
2007,okp_nettoleistungen,56 - 60,56,60,total_mio_chf,240.46908176945124,CHF,mio_chf,
2007,okp_nettoleistungen,61 - 65,61,65,total_mio_chf,307.9419348465302,CHF,mio_chf,
2007,okp_nettoleistungen,66 - 70,66,70,total_mio_chf,380.5121791474218,CHF,mio_chf,
2007,okp_nettoleistungen,71 - 75,71,75,total_mio_chf,481.1568656886637,CHF,mio_chf,
2007,okp_nettoleistungen,76 - 80,76,80,total_mio_chf,592.5387046296884,CHF,mio_chf,
2007,okp_nettoleistungen,81 - 85,81,85,total_mio_chf,739.433359804867,CHF,mio_chf,
2007,okp_nettoleistungen,86 - 90,86,90,total_mio_chf,957.2192205438273,CHF,mio_chf,
2007,okp_nettoleistungen,> 90,90,100,total_mio_chf,1342.7134120534959,CHF,mio_chf,
2007,okp_bruttoleistungen,0 - 18,0,18,total_mio_chf,74.58351767983996,CHF,mio_chf,
2007,okp_bruttoleistungen,19 - 25,19,25,total_mio_chf,98.42485168758202,CHF,mio_chf,
2007,okp_bruttoleistungen,26 - 30,26,30,total_mio_chf,126.1250648282645,CHF,mio_chf,
2007,okp_bruttoleistungen,31 - 35,31,35,total_mio_chf,149.30097606462832,CHF,mio_chf,
2007,okp_bruttoleistungen,36 - 40,36,40,total_mio_chf,152.7982470623271,CHF,mio_chf,
2007,okp_bruttoleistungen,41 - 45,41,45,total_mio_chf,163.0614298944651,CHF,mio_chf,
2007,okp_bruttoleistungen,46 - 50,46,50,total_mio_chf,191.2882420656211,CHF,mio_chf,
2007,okp_bruttoleistungen,51 - 55,51,55,total_mio_chf,237.09675400418172,CHF,mio_chf,
2007,okp_bruttoleistungen,56 - 60,56,60,total_mio_chf,286.9410641480251,CHF,mio_chf,
2007,okp_bruttoleistungen,61 - 65,61,65,total_mio_chf,359.6044063239698,CHF,mio_chf,
2007,okp_bruttoleistungen,66 - 70,66,70,total_mio_chf,436.4573965826203,CHF,mio_chf,
2007,okp_bruttoleistungen,71 - 75,71,75,total_mio_chf,541.4278719821435,CHF,mio_chf,
2007,okp_bruttoleistungen,76 - 80,76,80,total_mio_chf,657.6494837929264,CHF,mio_chf,
2007,okp_bruttoleistungen,81 - 85,81,85,total_mio_chf,810.2262082364286,CHF,mio_chf,
2007,okp_bruttoleistungen,86 - 90,86,90,total_mio_chf,1035.1987100779354,CHF,mio_chf,
2007,okp_bruttoleistungen,> 90,90,100,total_mio_chf,1431.1404671717169,CHF,mio_chf,
2007,okp_premium,0 – 18,0,18,total_mio_chf,1243.75684041,CHF,mio_chf,312d_per_capita_x_pop
2007,okp_premium,19 – 25,19,25,total_mio_chf,1518.90277651,CHF,mio_chf,312d_per_capita_x_pop
2007,okp_premium,> 25,26,100,total_mio_chf,17077.71854321,CHF,mio_chf,312d_per_capita_x_pop
2008,praemienverbilligung,0 – 18,0,18,beneficiaries_count,647822.0,Anzahl,count,403d_coarse_0_18
2008,praemienverbilligung,0 – 18,0,18,beneficiary_rate,0.4316160333448374,Anteil,rate,403d_coarse_0_18
2008,praemienverbilligung,19 – 25,19,25,beneficiaries_count,279906.0,Anzahl,count,
2008,praemienverbilligung,19 – 25,19,25,beneficiary_rate,0.4442190862518806,Anteil,rate,
2008,praemienverbilligung,26 – 30,26,30,beneficiaries_count,152416.0,Anzahl,count,
2008,praemienverbilligung,26 – 30,26,30,beneficiary_rate,0.3064432787597186,Anteil,rate,
2008,praemienverbilligung,31 – 35,31,35,beneficiaries_count,135523.0,Anzahl,count,
2008,praemienverbilligung,31 – 35,31,35,beneficiary_rate,0.2634901562785561,Anteil,rate,
2008,praemienverbilligung,36 – 40,36,40,beneficiaries_count,160367.0,Anzahl,count,
2008,praemienverbilligung,36 – 40,36,40,beneficiary_rate,0.2728397162155265,Anteil,rate,
2008,praemienverbilligung,41 – 45,41,45,beneficiaries_count,169784.0,Anzahl,count,
2008,praemienverbilligung,41 – 45,41,45,beneficiary_rate,0.26117601815175173,Anteil,rate,
2008,praemienverbilligung,46 – 50,46,50,beneficiaries_count,131674.0,Anzahl,count,
2008,praemienverbilligung,46 – 50,46,50,beneficiary_rate,0.22172864619467478,Anteil,rate,
2008,praemienverbilligung,51 – 55,51,55,beneficiaries_count,90311.0,Anzahl,count,
2008,praemienverbilligung,51 – 55,51,55,beneficiary_rate,0.1749009886609019,Anteil,rate,
2008,praemienverbilligung,56 – 60,56,60,beneficiaries_count,70056.0,Anzahl,count,
2008,praemienverbilligung,56 – 60,56,60,beneficiary_rate,0.14849797780246055,Anteil,rate,
2008,praemienverbilligung,61 – 65,61,65,beneficiaries_count,63583.0,Anzahl,count,
2008,praemienverbilligung,61 – 65,61,65,beneficiary_rate,0.14471830424916413,Anteil,rate,
2008,praemienverbilligung,66 – 70,66,70,beneficiaries_count,58320.0,Anzahl,count,
2008,praemienverbilligung,66 – 70,66,70,beneficiary_rate,0.16929275570985683,Anteil,rate,
2008,praemienverbilligung,71 – 75,71,75,beneficiaries_count,59659.0,Anzahl,count,
2008,praemienverbilligung,71 – 75,71,75,beneficiary_rate,0.20740712413347145,Anteil,rate,
2008,praemienverbilligung,76 – 80,76,80,beneficiaries_count,56041.0,Anzahl,count,
2008,praemienverbilligung,76 – 80,76,80,beneficiary_rate,0.23227119374652885,Anteil,rate,
2008,praemienverbilligung,81 – 85,81,85,beneficiaries_count,47382.0,Anzahl,count,
2008,praemienverbilligung,81 – 85,81,85,beneficiary_rate,0.26547809814094736,Anteil,rate,
2008,praemienverbilligung,86 – 90,86,90,beneficiaries_count,31918.0,Anzahl,count,
2008,praemienverbilligung,86 – 90,86,90,beneficiary_rate,0.31416591204378125,Anteil,rate,
2008,okp_kostenbeteiligung,0 - 18,0,18,total_mio_chf,95.08689259002136,CHF,mio_chf,
2008,okp_kostenbeteiligung,19 - 25,19,25,total_mio_chf,320.7996629149288,CHF,mio_chf,
2008,okp_kostenbeteiligung,26 - 30,26,30,total_mio_chf,352.04029185457114,CHF,mio_chf,
2008,okp_kostenbeteiligung,31 - 35,31,35,total_mio_chf,396.9015277891193,CHF,mio_chf,
2008,okp_kostenbeteiligung,36 - 40,36,40,total_mio_chf,417.35689300236476,CHF,mio_chf,
2008,okp_kostenbeteiligung,41 - 45,41,45,total_mio_chf,433.2559366226976,CHF,mio_chf,
2008,okp_kostenbeteiligung,46 - 50,46,50,total_mio_chf,469.49958575537335,CHF,mio_chf,
2008,okp_kostenbeteiligung,51 - 55,51,55,total_mio_chf,521.5894026396568,CHF,mio_chf,
2008,okp_kostenbeteiligung,56 - 60,56,60,total_mio_chf,571.778497299497,CHF,mio_chf,
2008,okp_kostenbeteiligung,61 - 65,61,65,total_mio_chf,634.0852768932784,CHF,mio_chf,
2008,okp_kostenbeteiligung,66 - 70,66,70,total_mio_chf,688.6071984255072,CHF,mio_chf,
2008,okp_kostenbeteiligung,71 - 75,71,75,total_mio_chf,736.2904478483676,CHF,mio_chf,
2008,okp_kostenbeteiligung,76 - 80,76,80,total_mio_chf,793.6631340301901,CHF,mio_chf,
2008,okp_kostenbeteiligung,81 - 85,81,85,total_mio_chf,863.0104550700935,CHF,mio_chf,
2008,okp_kostenbeteiligung,86 - 90,86,90,total_mio_chf,944.852277648728,CHF,mio_chf,
2008,okp_kostenbeteiligung,> 90,90,100,total_mio_chf,1074.2120318490106,CHF,mio_chf,
2008,okp_nettoleistungen,0 - 18,0,18,total_mio_chf,69.33485734102105,CHF,mio_chf,
2008,okp_nettoleistungen,19 - 25,19,25,total_mio_chf,75.9404094218769,CHF,mio_chf,
2008,okp_nettoleistungen,26 - 30,26,30,total_mio_chf,101.2292654778827,CHF,mio_chf,
2008,okp_nettoleistungen,31 - 35,31,35,total_mio_chf,121.9876277856196,CHF,mio_chf,
2008,okp_nettoleistungen,36 - 40,36,40,total_mio_chf,124.41014299811151,CHF,mio_chf,
2008,okp_nettoleistungen,41 - 45,41,45,total_mio_chf,132.99380109987308,CHF,mio_chf,
2008,okp_nettoleistungen,46 - 50,46,50,total_mio_chf,160.0461393018238,CHF,mio_chf,
2008,okp_nettoleistungen,51 - 55,51,55,total_mio_chf,201.9028305784457,CHF,mio_chf,
2008,okp_nettoleistungen,56 - 60,56,60,total_mio_chf,250.45066742410754,CHF,mio_chf,
2008,okp_nettoleistungen,61 - 65,61,65,total_mio_chf,317.86573409171433,CHF,mio_chf,
2008,okp_nettoleistungen,66 - 70,66,70,total_mio_chf,398.0740051051016,CHF,mio_chf,
2008,okp_nettoleistungen,71 - 75,71,75,total_mio_chf,496.3635627504561,CHF,mio_chf,
2008,okp_nettoleistungen,76 - 80,76,80,total_mio_chf,618.6876573245908,CHF,mio_chf,
2008,okp_nettoleistungen,81 - 85,81,85,total_mio_chf,770.2764551746807,CHF,mio_chf,
2008,okp_nettoleistungen,86 - 90,86,90,total_mio_chf,990.4239840479283,CHF,mio_chf,
2008,okp_nettoleistungen,> 90,90,100,total_mio_chf,1383.000911024982,CHF,mio_chf,
2008,okp_bruttoleistungen,0 - 18,0,18,total_mio_chf,77.25876505685616,CHF,mio_chf,
2008,okp_bruttoleistungen,19 - 25,19,25,total_mio_chf,102.67371466478762,CHF,mio_chf,
2008,okp_bruttoleistungen,26 - 30,26,30,total_mio_chf,130.56595646576363,CHF,mio_chf,
2008,okp_bruttoleistungen,31 - 35,31,35,total_mio_chf,155.06275510137954,CHF,mio_chf,
2008,okp_bruttoleistungen,36 - 40,36,40,total_mio_chf,159.1898840816419,CHF,mio_chf,
2008,okp_bruttoleistungen,41 - 45,41,45,total_mio_chf,169.09846248509788,CHF,mio_chf,
2008,okp_bruttoleistungen,46 - 50,46,50,total_mio_chf,199.17110478143826,CHF,mio_chf,
2008,okp_bruttoleistungen,51 - 55,51,55,total_mio_chf,245.36861413175043,CHF,mio_chf,
2008,okp_bruttoleistungen,56 - 60,56,60,total_mio_chf,298.09887553239895,CHF,mio_chf,
2008,okp_bruttoleistungen,61 - 65,61,65,total_mio_chf,370.70617383282087,CHF,mio_chf,
2008,okp_bruttoleistungen,66 - 70,66,70,total_mio_chf,455.4579383072272,CHF,mio_chf,
2008,okp_bruttoleistungen,71 - 75,71,75,total_mio_chf,557.7211000711534,CHF,mio_chf,
2008,okp_bruttoleistungen,76 - 80,76,80,total_mio_chf,684.8262518271066,CHF,mio_chf,
2008,okp_bruttoleistungen,81 - 85,81,85,total_mio_chf,842.1939930971885,CHF,mio_chf,
2008,okp_bruttoleistungen,86 - 90,86,90,total_mio_chf,1069.161673851989,CHF,mio_chf,
2008,okp_bruttoleistungen,> 90,90,100,total_mio_chf,1472.518580345733,CHF,mio_chf,
2008,okp_premium,0 – 18,0,18,total_mio_chf,1205.973987695,CHF,mio_chf,312d_per_capita_x_pop
2008,okp_premium,19 – 25,19,25,total_mio_chf,1535.0715785250002,CHF,mio_chf,312d_per_capita_x_pop
2008,okp_premium,> 25,26,100,total_mio_chf,17149.29490274,CHF,mio_chf,312d_per_capita_x_pop
2009,okp_premium,0 – 5,0,5,total_mio_chf,344.19236275,CHF,mio_chf,
2009,okp_premium,6 – 10,6,10,total_mio_chf,310.99228357999993,CHF,mio_chf,
2009,okp_premium,11 – 15,11,15,total_mio_chf,338.65538769000005,CHF,mio_chf,
2009,okp_premium,16 – 18,16,18,total_mio_chf,216.70988924000005,CHF,mio_chf,
2009,okp_premium,19 – 20,19,20,total_mio_chf,456.19283873,CHF,mio_chf,
2009,okp_premium,21 – 25,21,25,total_mio_chf,1120.3672020999998,CHF,mio_chf,
2009,okp_premium,26 – 30,26,30,total_mio_chf,1417.0092242199999,CHF,mio_chf,
2009,okp_premium,31 – 35,31,35,total_mio_chf,1433.2585279000004,CHF,mio_chf,
2009,okp_premium,36 – 40,36,40,total_mio_chf,1619.6626336699997,CHF,mio_chf,
2009,okp_premium,41 – 45,41,45,total_mio_chf,1873.91231873,CHF,mio_chf,
2009,okp_premium,46 – 50,46,50,total_mio_chf,1823.47075249,CHF,mio_chf,
2009,okp_premium,51 – 55,51,55,total_mio_chf,1634.1143170400003,CHF,mio_chf,
2009,okp_premium,56 – 60,56,60,total_mio_chf,1510.9707724599998,CHF,mio_chf,
2009,okp_premium,61 – 65,61,65,total_mio_chf,1504.1974532100003,CHF,mio_chf,
2009,okp_premium,66 – 70,66,70,total_mio_chf,1263.7265368100004,CHF,mio_chf,
2009,okp_premium,71 – 75,71,75,total_mio_chf,1056.0042657100003,CHF,mio_chf,
2009,okp_premium,76 – 80,76,80,total_mio_chf,910.2204314400001,CHF,mio_chf,
